,movieId,genres,ratingnum,avg_rating
2464,3280,Horror,1,1.5
2465,3281,Documentary,1,2.0
2466,3283,Action,2,3.25
2467,3284,Comedy|Mystery|Romance,1,3.0
2468,3285,Adventure|Drama,32,3.0625
2469,3286,Comedy,5,2.3
2470,3287,Animation|Children,3,3.1666666666666665
2471,3289,Drama,1,4.5
2472,3294,Horror,1,1.5
2473,3295,Drama,1,4.0
2474,3296,Drama,7,4.071428571428571
2475,3298,Crime|Drama|Thriller,21,3.7142857142857144
2476,3299,Comedy|Drama,3,2.6666666666666665
2477,3300,Horror|Sci-Fi|Thriller,39,3.5641025641025643
2478,3301,Comedy|Crime,42,3.5238095238095237
2479,3302,Comedy,2,4.75
2480,3303,Documentary,1,5.0
2481,3306,Comedy,4,4.125
2482,3307,Comedy|Drama|Romance,13,3.8461538461538463
2483,3308,Comedy|Drama,7,2.857142857142857
2484,3310,Comedy|Drama,5,4.1
2485,3313,Comedy,2,1.5
2486,3315,Musical,1,4.5
2487,3316,Action|Thriller,13,2.4615384615384617
2488,3317,Comedy|Drama,22,3.659090909090909
2489,3323,Comedy|Crime,1,4.0
2490,3324,Comedy,3,1.3333333333333333
2491,3325,Comedy|Drama,3,2.1666666666666665
2492,3326,Comedy|Sci-Fi,3,3.1666666666666665
2493,3327,Documentary,5,3.7
2494,3328,Crime|Drama,19,4.052631578947368
2495,3329,Drama|Romance,1,4.0
2496,3330,Drama|Romance,2,4.25
2497,3331,Drama,1,2.0
2498,3334,Crime|Drama|Film-Noir|Thriller,10,4.2
2499,3338,Documentary,0,
2500,3341,Comedy,7,4.285714285714286
2501,3342,Drama|War,5,3.5
2502,3344,Horror,1,4.0
2503,3345,Adventure|Children,1,3.0
2504,3347,Adventure|Drama,9,4.166666666666667
2505,3350,Drama,3,3.8333333333333335
2506,3353,Comedy|Romance,1,4.5
2507,3354,Sci-Fi,21,2.6904761904761907
2508,3355,Fantasy|Horror|Mystery|Thriller,15,3.2
2509,3357,Drama|Romance,1,4.0
2510,3358,Comedy|Drama|Fantasy|Romance,10,3.85
2511,3359,Comedy|Drama,11,4.090909090909091
2512,3360,Drama|Romance,22,3.7045454545454546
2513,3361,Comedy|Drama|Romance,35,3.6714285714285713
2514,3362,Crime|Drama,38,3.9342105263157894
2515,3363,Comedy|Drama,43,3.8488372093023258
2516,3364,Crime|Film-Noir,3,3.6666666666666665
2517,3365,Drama|Western,7,4.071428571428571
2518,3368,Romance|Western,2,3.25
2519,3370,Drama|Thriller,2,2.5
2520,3372,Action|War,2,4.0
2521,3374,Drama,1,4.0
2522,3378,Drama,1,4.0
2523,3379,Drama,1,4.5
2524,3384,Action|Crime,4,4.5
2525,3385,Comedy,8,2.8125
2526,3386,Drama|Mystery|Thriller,31,3.5
2527,3387,Comedy|Mystery,7,2.857142857142857
2528,3388,Children|Comedy,11,2.5454545454545454
2529,3389,Action|Adventure,1,2.0
2530,3390,Adventure|Crime|Drama|Romance,1,2.0
2531,3391,Comedy,2,2.5
2532,3392,Comedy,6,2.3333333333333335
2533,3393,Comedy|Fantasy|Romance,3,1.3333333333333333
2534,3394,Comedy|Romance,7,2.357142857142857
2535,3395,Comedy,3,3.0
2536,3396,Adventure|Children|Comedy|Musical,33,3.590909090909091
2537,3397,Children|Comedy,11,3.4545454545454546
2538,3398,Children|Comedy|Musical,15,3.3333333333333335
2539,3400,Adventure|Animation|Children|Fantasy,1,3.0
2540,3401,Adventure|Sci-Fi,5,2.2
2541,3402,Comedy|Drama|Romance,2,4.0
2542,3403,Drama|Thriller,1,4.0
2543,3404,Action|Drama,6,3.5833333333333335
2544,3405,Action|Drama,1,3.0
2545,3406,Action|Adventure|Drama|War,3,3.0
2546,3408,Drama,70,3.5285714285714285
2547,3409,Drama|Thriller,35,2.9285714285714284
2548,3410,Comedy|Drama,1,4.0
2549,3412,Adventure|Children|Drama,6,3.4166666666666665
2550,3414,Drama|Romance|War,1,4.0
2551,3415,Drama,3,4.166666666666667
2552,3417,Adventure|Comedy,1,3.0
2553,3418,Adventure|Crime|Drama,41,3.4634146341463414
2554,3420,Drama|Thriller,3,3.1666666666666665
2555,3421,Comedy,62,3.693548387096774
2556,3422,Comedy|Romance,6,3.3333333333333335
2557,3423,Drama,3,2.1666666666666665
2558,3424,Drama,27,4.037037037037037
2559,3425,Drama|Musical,5,3.4
2560,3426,Drama|Romance,7,3.0714285714285716
2561,3428,Drama,1,3.0
2562,3429,Animation|Comedy,12,4.25
2563,3430,Action|Crime|Drama,4,3.0
2564,3431,Action|Drama,3,1.6666666666666667
2565,3432,Action|Drama,2,1.5
2566,3433,Action|Drama,1,1.0
2567,3434,Action|Drama,1,1.0
2568,3435,Crime|Drama|Film-Noir,17,4.323529411764706
2569,3436,Drama|Romance,4,3.75
2570,3438,Action|Children|Comedy|Fantasy|Sci-Fi,25,3.0
2571,3439,Action|Children|Fantasy,13,2.6923076923076925
2572,3440,Action|Adventure|Children|Comedy|Fantasy,14,2.0714285714285716
2573,3441,Action|Drama|War,14,3.4285714285714284
2574,3442,Action|Crime|Drama,1,1.0
2575,3444,Action,9,2.9444444444444446
2576,3445,Mystery|Thriller,4,3.5
2577,3446,Comedy|Drama,2,2.75
2578,3447,Drama,2,4.0
2579,3448,Comedy|Drama|War,43,3.802325581395349
2580,3449,Drama,1,4.0
2581,3450,Comedy,29,3.293103448275862
2582,3451,Drama,11,4.545454545454546
2583,3452,Action|Crime|Romance|Thriller,18,3.0833333333333335
2584,3453,Drama|Romance,2,3.0
2585,3454,Comedy|Romance,2,2.25
2586,3455,Drama|Thriller,1,2.5
2587,3456,Drama,0,
2588,3459,Drama|Horror,1,4.0
2589,3461,Adventure|Drama|Thriller,13,3.0384615384615383
2590,3462,Comedy|Drama|Romance,25,3.72
2591,3466,Comedy|Fantasy,8,3.0
2592,3467,Drama|Western,4,3.75
2593,3468,Drama,18,4.333333333333333
2594,3469,Drama,6,4.083333333333333
2595,3470,Adventure|Drama,5,4.3
2596,3471,Adventure|Drama|Sci-Fi,60,3.7416666666666667
2597,3473,Comedy,2,5.0
2598,3474,Sci-Fi|Thriller,1,4.0
2599,3475,Drama|Romance,2,4.5
2600,3476,Horror|Mystery,26,3.5576923076923075
2601,3477,Comedy|Drama,13,3.3846153846153846
2602,3478,Drama,7,2.7857142857142856
2603,3479,Adventure|Fantasy|Romance,18,3.3333333333333335
2604,3480,Drama|Romance,3,3.3333333333333335
2605,3481,Comedy|Drama|Romance,75,3.6666666666666665
2606,3483,Animation|Children,13,3.1153846153846154
2607,3484,Thriller,10,2.75
2608,3489,Adventure|Comedy|Fantasy,53,3.358490566037736
2609,3492,Adventure|Comedy|Romance,1,4.0
2610,3494,Adventure|Drama|Western,6,4.0
2611,3496,Drama,1,5.0
2612,3497,Comedy,4,2.5
2613,3498,Drama,8,4.0
2614,3499,Drama|Horror|Thriller,44,3.840909090909091
2615,3500,Comedy|Drama,4,3.0
2616,3501,Comedy|Romance,5,2.3
2617,3502,Drama,3,3.5
2618,3503,Drama|Mystery|Sci-Fi,11,4.090909090909091
2619,3504,Comedy|Drama,22,4.0227272727272725
2620,3505,Drama|Mystery|Thriller,9,3.7222222222222223
2621,3506,Comedy|Drama,5,3.0
2622,3507,Comedy,15,4.066666666666666
2623,3508,Action|Adventure|Drama|Thriller|Western,18,4.25
2624,3510,Drama|Thriller,36,3.4166666666666665
2625,3511,Comedy,6,2.25
2626,3512,Drama|Romance,8,3.5625
2627,3513,Drama|Thriller,7,3.0714285714285716
2628,3514,Drama,1,3.0
2629,3515,Comedy|Romance,9,3.611111111111111
2630,3516,Comedy|Fantasy|Romance,4,3.375
2631,3519,Action|Drama|War,6,2.9166666666666665
2632,3521,Comedy|Drama,7,3.4285714285714284
2633,3524,Comedy|Romance,10,2.8
2634,3525,Comedy,5,2.9
2635,3526,Comedy|Drama,15,3.7
2636,3527,Action|Sci-Fi|Thriller,61,3.581967213114754
2637,3528,Drama|Romance,5,3.4
2638,3529,Crime|Thriller,5,3.5
2639,3531,Comedy|Drama|Romance,1,5.0
2640,3534,Drama,25,3.3
2641,3535,Crime|Horror|Mystery|Thriller,59,3.788135593220339
2642,3536,Comedy|Drama|Romance,21,3.4523809523809526
2643,3537,Comedy|Drama,3,3.3333333333333335
2644,3538,Comedy,5,3.2
2645,3539,Documentary,2,3.25
2646,3543,Comedy|Drama,14,3.75
2647,3544,Comedy,3,2.3333333333333335
2648,3545,Drama|Musical,5,3.0
2649,3546,Drama|Horror|Thriller,2,4.5
2650,3548,Comedy|Drama,5,3.7
2651,3549,Comedy|Musical|Romance,8,3.9375
2652,3550,Horror,6,3.6666666666666665
2653,3551,Crime|Drama|Thriller,13,3.4615384615384617
2654,3552,Comedy,52,3.826923076923077
2655,3553,Drama|Thriller,5,2.4
2656,3554,Drama|Romance,3,3.0
2657,3555,Action|Thriller|War,33,3.4242424242424243
2658,3556,Drama|Romance,26,3.769230769230769
2659,3557,Mystery|Thriller,5,2.9
2660,3559,Comedy|Drama|Romance,3,3.6666666666666665
2661,3563,Action|Horror,3,2.5
2662,3564,Children|Comedy,12,1.625
2663,3565,Comedy|Drama,7,3.5
2664,3566,Comedy|Drama,8,2.875
2665,3567,Comedy|Drama|Romance,1,5.0
2666,3568,Comedy|Romance,1,4.0
2667,3569,Comedy|Drama,2,4.0
2668,3571,Comedy|Drama,2,3.0
2669,3572,Horror|Sci-Fi,4,2.0
2670,3573,Horror|Sci-Fi,2,1.5
2671,3574,Horror|Sci-Fi,1,1.0
2672,3576,Action|Horror|Sci-Fi,4,3.5
2673,3577,Drama|Romance,2,2.0
2674,3578,Action|Adventure|Drama,170,3.9382352941176473
2675,3580,Drama,2,3.5
2676,3581,Comedy,2,3.5
2677,3584,Action|Drama|Romance|Thriller,4,2.0
2678,3586,Drama|Romance,1,4.0
2679,3587,Horror,2,2.5
2680,3590,Comedy|Drama,1,2.0
2681,3591,Comedy|Drama,15,2.7333333333333334
2682,3592,Animation|Sci-Fi,1,4.5
2683,3593,Action|Sci-Fi,19,1.6578947368421053
2684,3594,Drama|Musical,6,3.25
2685,3596,Comedy,1,1.0
2686,3597,Comedy,2,2.0
2687,3598,Crime|Drama|Romance|Thriller,3,3.0
2688,3599,Comedy|Musical,5,3.2
2689,3604,Musical,1,0.5
2690,3606,Comedy|Musical|Romance,4,3.75
2691,3608,Adventure|Comedy,25,2.94
2692,3609,Documentary,1,3.5
2693,3614,Comedy|Romance,8,2.9375
2694,3615,Adventure|Animation|Children,14,3.107142857142857
2695,3616,Comedy|Romance,10,3.3
2696,3617,Comedy,41,3.0853658536585367
2697,3618,Comedy|Crime,12,3.5416666666666665
2698,3619,Comedy,1,2.0
2699,3622,Comedy,1,3.0
2700,3623,Action|Adventure|Thriller,77,2.7142857142857144
2701,3624,Action|Adventure|Comedy|Western,43,3.1511627906976742
2702,3625,Documentary,1,2.0
2703,3626,Comedy,3,3.3333333333333335
2704,3627,Horror|Thriller,4,3.875
2705,3628,Action|Drama|Romance|War,2,3.0
2706,3629,Adventure|Comedy|Romance,7,4.071428571428571
2707,3632,Comedy|Crime,5,4.0
2708,3633,Action|Adventure|Romance|Thriller,17,3.264705882352941
2709,3634,Thriller,1,4.0
2710,3635,Action|Adventure|Thriller,18,3.4444444444444446
2711,3637,Drama,1,5.0
2712,3638,Action|Adventure|Sci-Fi|Thriller,26,3.1346153846153846
2713,3639,Action|Adventure|Thriller,18,3.5833333333333335
2714,3640,Comedy|Drama,1,4.0
2715,3641,Drama,2,4.0
2716,3643,Action|Drama|War,2,3.5
2717,3646,Comedy,17,2.176470588235294
2718,3648,Horror|Sci-Fi,1,4.0
2719,3649,Drama,8,2.6875
2720,3652,Horror,1,3.0
2721,3653,Documentary,3,4.166666666666667
2722,3654,Action|Adventure|Drama|War,13,3.769230769230769
2723,3655,Drama,2,4.25
2724,3658,Horror|Sci-Fi,1,3.0
2725,3660,Horror|Sci-Fi|Thriller,2,2.0
2726,3661,Horror|Sci-Fi|Thriller,1,3.0
2727,3662,Horror|Sci-Fi|Thriller,2,3.0
2728,3663,Horror|Sci-Fi|Thriller,1,2.0
2729,3664,Horror|Sci-Fi|Thriller,1,2.0
2730,3667,Action|Comedy|Crime,1,1.0
2731,3668,Drama|Romance,15,3.6666666666666665
2732,3669,Comedy,1,2.5
2733,3671,Comedy|Western,62,3.935483870967742
2734,3672,Adventure|Children,5,3.8
2735,3673,Adventure|Children,2,4.5
2736,3674,Adventure|Children|Comedy|Drama,1,4.0
2737,3675,Comedy|Musical|Romance,8,4.1875
2738,3676,Drama|Horror,10,3.75
2739,3677,Documentary,4,4.125
2740,3678,Drama,1,5.0
2741,3679,Documentary|Musical,2,3.75
2742,3680,Documentary,1,3.0
2743,3681,Action|Drama|Thriller|Western,33,4.151515151515151
2744,3682,Action|Crime|Drama|Thriller,5,3.7
2745,3683,Crime|Drama|Film-Noir,19,4.0
2746,3684,Drama|Romance,7,3.0714285714285716
2747,3685,Comedy|Drama|Romance,9,3.7777777777777777
2748,3686,Horror|Sci-Fi|Thriller,15,2.933333333333333
2749,3687,Adventure|Animation|Fantasy|Sci-Fi,1,5.0
2750,3688,Comedy,11,2.1363636363636362
2751,3689,Comedy,4,1.75
2752,3690,Comedy,5,2.0
2753,3691,Comedy,1,3.0
2754,3692,Comedy|Horror,1,3.0
2755,3693,Comedy|Horror,8,2.125
2756,3694,Comedy|Horror,2,2.0
2757,3695,Comedy|Horror,2,2.0
2758,3696,Comedy|Horror|Sci-Fi|Thriller,3,3.1666666666666665
2759,3697,Action|Sci-Fi|Thriller,21,2.9047619047619047
2760,3698,Action|Sci-Fi,34,3.2205882352941178
2761,3699,Adventure|Drama|Romance|Sci-Fi,13,3.1538461538461537
2762,3700,Drama|Sci-Fi,1,2.5
2763,3701,Crime|Drama|Sci-Fi|Thriller,13,3.1153846153846154
2764,3702,Action|Adventure|Sci-Fi,38,3.486842105263158
2765,3703,Action|Adventure|Sci-Fi|Thriller,40,4.0375
2766,3704,Action|Adventure|Sci-Fi,24,3.2708333333333335
2767,3705,Action|Comedy|Romance,8,2.3125
2768,3706,Film-Noir|Horror|Mystery|Thriller,8,3.0
2769,3707,Drama|Romance,10,2.7
2770,3708,Horror|Thriller,10,3.05
2771,3709,Horror,1,2.0
2772,3710,Action|Comedy|Crime|Thriller,3,1.6666666666666667
2773,3711,Drama,1,4.0
2774,3712,Comedy,3,2.8333333333333335
2775,3713,Drama,1,4.0
2776,3714,Drama,1,2.5
2777,3715,Comedy|Crime,2,2.75
2778,3716,Action|Comedy|Crime|Drama,1,1.0
2779,3717,Action|Crime,61,3.221311475409836
2780,3719,Comedy|Romance,2,3.0
2781,3720,Drama,1,4.0
2782,3723,Drama,5,3.8
2783,3724,Drama|War,5,3.3
2784,3725,Animation|Musical,2,3.5
2785,3726,Action|Thriller,5,3.6
2786,3727,Horror|Western,8,4.3125
2787,3728,Crime|Drama|Film-Noir|Thriller,4,3.75
2788,3729,Action|Crime|Drama|Thriller,3,4.0
2789,3730,Drama|Mystery,17,4.205882352941177
2790,3731,Drama|Thriller,1,3.0
2791,3732,Horror,4,3.0
2792,3733,Drama,3,3.8333333333333335
2793,3735,Crime|Drama,17,3.7941176470588234
2794,3736,Drama,1,3.0
2795,3737,Drama|Western,1,4.0
2796,3738,Drama,2,3.0
2797,3739,Comedy|Romance,1,3.5
2798,3740,Action|Adventure|Comedy|Fantasy,28,3.857142857142857
2799,3741,Crime|Drama|Thriller,11,4.090909090909091
2800,3742,Drama|War,10,3.65
2801,3743,Comedy|Romance,3,2.0
2802,3744,Action|Crime|Thriller,19,2.6578947368421053
2803,3745,Action|Adventure|Animation|Children|Sci-Fi,29,3.413793103448276
2804,3746,Drama,2,4.0
2805,3747,Drama,2,3.5
2806,3751,Animation|Children|Comedy,78,3.551282051282051
2807,3752,Adventure|Comedy,46,3.0869565217391304
2808,3753,Action|Drama|War,68,3.448529411764706
2809,3754,Adventure|Animation|Children|Comedy|Fantasy,9,2.2222222222222223
2810,3755,Drama|Thriller,44,3.1704545454545454
2811,3756,Drama,1,4.0
2812,3758,Drama|Sci-Fi|Thriller,2,3.5
2813,3760,Comedy,3,3.5
2814,3761,Action|Crime|Drama|Thriller,1,4.0
2815,3763,Action|Crime|Thriller,16,3.21875
2816,3764,Action|Crime|Thriller,5,2.3
2817,3765,Crime|Drama|Romance,2,3.0
2818,3766,Action|War,6,2.0833333333333335
2819,3767,Action|War,3,1.6666666666666667
2820,3768,Action|War,2,1.25
2821,3769,Action,3,3.3333333333333335
2822,3770,Horror|Sci-Fi|Thriller,6,2.6666666666666665
2823,3771,Action|Adventure|Fantasy,3,4.0
2824,3773,Comedy,2,2.0
2825,3774,Comedy|Drama|Romance,4,0.75
2826,3783,Crime|Drama,11,3.9545454545454546
2827,3784,Comedy|Fantasy,11,2.590909090909091
2828,3785,Comedy|Horror,50,2.92
2829,3786,Comedy,4,2.625
2830,3787,Comedy,2,4.0
2831,3788,Drama|Mystery,6,3.6666666666666665
2832,3789,Drama,1,3.5
2833,3790,Drama,2,4.0
2834,3791,Drama,16,3.1875
2835,3792,Drama|Romance|Western,1,5.0
2836,3793,Action|Adventure|Sci-Fi,133,3.699248120300752
2837,3794,Comedy|Drama,2,2.5
2838,3795,Drama,1,5.0
2839,3797,Thriller,3,2.6666666666666665
2840,3798,Drama|Horror|Mystery,25,3.2
2841,3799,Animation|Children,6,1.5833333333333333
2842,3801,Drama|Mystery,4,4.0
2843,3802,Action|Sci-Fi,4,2.0
2844,3806,Western,1,3.0
2845,3807,Adventure|Fantasy,1,3.0
2846,3808,Drama|War,1,4.0
2847,3809,Comedy,35,3.2714285714285714
2848,3810,Drama|Thriller,3,3.0
2849,3811,Drama|War,7,3.9285714285714284
2850,3812,Comedy,12,3.4583333333333335
2851,3813,Drama,3,4.166666666666667
2852,3814,Comedy,9,4.222222222222222
2853,3816,Drama,1,4.0
2854,3819,Comedy,3,4.0
2855,3821,Comedy,16,2.28125
2856,3822,Drama|Romance,4,4.125
2857,3823,Drama,2,4.0
2858,3824,Drama|Romance,11,2.409090909090909
2859,3825,Comedy|Drama|Romance,29,2.7413793103448274
2860,3826,Horror|Sci-Fi|Thriller,39,2.2948717948717947
2861,3827,Action|Adventure|Comedy|Sci-Fi,23,2.891304347826087
2862,3830,Comedy|Horror|Thriller,2,1.5
2863,3831,Comedy,11,3.909090909090909
2864,3832,Horror,1,4.0
2865,3833,Horror|Sci-Fi,2,1.5
2866,3834,Adventure|Drama|Romance,2,3.0
2867,3835,Thriller,6,2.1666666666666665
2868,3836,Action|Comedy|War,15,4.133333333333334
2869,3837,Action|Fantasy|Horror|Sci-Fi|Thriller,3,2.5
2870,3838,Horror,1,2.0
2871,3839,Horror,3,1.6666666666666667
2872,3840,Horror,5,2.4
2873,3841,Action|Comedy,6,2.8333333333333335
2874,3843,Horror,4,2.375
2875,3844,Drama,9,3.3333333333333335
2876,3845,Drama,1,4.0
2877,3846,Comedy,4,3.625
2878,3847,Horror,1,2.0
2879,3849,Horror|Mystery|Thriller,2,4.0
2880,3851,Comedy,1,5.0
2881,3852,Comedy,13,3.3846153846153846
2882,3855,Drama|Romance,2,4.75
2883,3857,Thriller,1,4.0
2884,3858,Comedy,5,3.5
2885,3859,Documentary,2,3.75
2886,3861,Comedy,19,2.6842105263157894
2887,3862,Comedy,2,3.75
2888,3863,Drama|Horror|Thriller,45,3.0444444444444443
2889,3864,Action|Adventure|Sci-Fi,5,2.1
2890,3865,Comedy|Documentary,4,3.25
2891,3868,Action|Comedy|Crime|Romance,42,3.4047619047619047
2892,3869,Comedy,26,3.423076923076923
2893,3870,Drama,1,3.0
2894,3871,Drama|Western,5,3.9
2895,3872,Drama,1,3.5
2896,3873,Comedy|Western,7,3.142857142857143
2897,3877,Action|Adventure|Fantasy,9,2.2222222222222223
2898,3879,Action|Thriller,2,2.0
2899,3882,Comedy,34,2.6911764705882355
2900,3884,Comedy,3,1.5
2901,3888,Drama|Romance,1,4.0
2902,3889,Action|Adventure|Fantasy,6,2.25
2903,3893,Comedy|Crime|Drama|Romance|Thriller,19,3.3421052631578947
2904,3894,Drama,1,4.0
2905,3895,Crime|Thriller,1,1.5
2906,3896,Crime|Thriller,8,3.125
2907,3897,Drama,83,3.8674698795180724
2908,3898,Action|Comedy,2,2.5
2909,3899,Crime|Drama|Thriller,1,1.0
2910,3900,Comedy|Drama,1,4.0
2911,3901,Comedy|Drama,2,3.25
2912,3906,Crime|Thriller,2,2.5
2913,3908,Horror,3,1.5
2914,3909,Comedy|Romance,4,2.0
2915,3910,Drama|Musical,20,3.975
2916,3911,Comedy,53,3.688679245283019
2917,3912,Comedy|Drama,2,2.5
2918,3914,Drama,1,4.0
2919,3915,Drama,6,3.6666666666666665
2920,3916,Drama,41,3.7439024390243905
2921,3917,Horror,15,3.3666666666666667
2922,3918,Horror,9,3.2777777777777777
2923,3919,Horror,1,2.5
2924,3920,Drama|Fantasy|Mystery|Romance,1,4.0
2925,3922,Comedy,1,1.0
2926,3925,Comedy|Drama,6,3.9166666666666665
2927,3926,Adventure|Sci-Fi,1,3.0
2928,3927,Adventure|Sci-Fi,6,2.6666666666666665
2929,3928,Comedy|Horror,4,3.75
2930,3929,Comedy,2,2.5
2931,3930,Adventure|Horror|Sci-Fi,4,2.125
2932,3932,Horror|Sci-Fi,2,3.5
2933,3933,Horror|Sci-Fi,1,0.5
2934,3937,Sci-Fi|Thriller,4,2.625
2935,3938,Horror,2,2.75
2936,3939,Horror,1,5.0
2937,3940,Horror,1,5.0
2938,3941,Horror,1,5.0
2939,3942,Horror,1,5.0
2940,3943,Comedy,8,2.9375
2941,3945,Adventure|Animation|Children,1,3.0
2942,3946,Action|Drama|Thriller,5,2.5
2943,3947,Action|Crime|Drama|Thriller,3,3.3333333333333335
2944,3948,Comedy,91,3.4175824175824174
2945,3949,Drama,96,3.921875
2946,3950,Drama,8,3.5625
2947,3951,Drama,1,5.0
2948,3952,Drama|Thriller,7,3.0714285714285716
2949,3953,Comedy|Romance,4,2.125
2950,3955,Comedy,6,1.5833333333333333
2951,3957,Action|Drama,3,2.6666666666666665
2952,3958,Drama,1,2.0
2953,3959,Action|Adventure|Sci-Fi,8,3.625
2954,3962,Comedy|Horror,1,1.5
2955,3963,Musical,2,3.75
2956,3964,Animation|Children,3,3.0
2957,3965,Drama|Film-Noir,1,3.5
2958,3966,Crime|Film-Noir,2,3.5
2959,3967,Drama,37,3.8513513513513513
2960,3968,Comedy,27,3.074074074074074
2961,3969,Drama,26,3.4423076923076925
2962,3971,Comedy|Mystery,2,2.75
2963,3972,Action|Comedy,16,4.125
2964,3973,Crime|Horror|Mystery|Thriller,4,1.125
2965,3974,Adventure|Children,1,3.0
2966,3977,Action|Comedy,72,2.7222222222222223
2967,3978,Drama|Romance,15,3.066666666666667
2968,3979,Comedy,24,2.5
2969,3980,Drama,14,3.392857142857143
2970,3981,Action|Sci-Fi|Thriller,13,2.3461538461538463
2971,3983,Drama|Romance,9,4.166666666666667
2972,3984,Action|Adventure|Thriller,21,3.5
2973,3985,Drama|War,6,3.25
2974,3986,Action|Sci-Fi|Thriller,20,2.8
2975,3987,Drama|Romance,6,2.4166666666666665
2976,3988,Children|Comedy|Fantasy,33,3.0454545454545454
2977,3989,Documentary,2,4.0
2978,3990,Animation|Children|Comedy,4,2.25
2979,3991,Children|Comedy,9,2.7777777777777777
2980,3992,Drama|Romance|War,5,3.7
2981,3993,Drama|Romance,6,3.0
2982,3994,Drama|Sci-Fi,73,3.4794520547945207
2983,3996,Action|Drama|Romance,110,3.8363636363636364
2984,3997,Action|Adventure|Comedy|Fantasy,12,1.8333333333333333
2985,3998,Drama,12,3.0416666666666665
2986,3999,Action|Adventure,14,2.607142857142857
2987,4000,Adventure|Drama,3,3.0
2988,4002,Comedy,27,3.8518518518518516
2989,4003,Comedy,3,3.3333333333333335
2990,4005,Action|Adventure|Thriller,12,3.2916666666666665
2991,4006,Adventure|Animation|Children|Sci-Fi,7,3.357142857142857
2992,4007,Drama,20,3.75
2993,4008,Drama|War,13,3.5384615384615383
2994,4009,Drama,2,3.0
2995,4010,Comedy,8,2.9375
2996,4011,Comedy|Crime|Thriller,93,4.155913978494624
2997,4012,Comedy|Drama,4,2.5
2998,4014,Drama|Romance,47,3.521276595744681
2999,4015,Comedy|Sci-Fi,33,2.727272727272727
3000,4016,Adventure|Animation|Children|Comedy|Fantasy,37,3.7162162162162162
3001,4017,Drama,14,3.5357142857142856
3002,4018,Comedy|Romance,54,3.138888888888889
3003,4019,Drama,28,3.7142857142857144
3004,4020,Thriller,13,2.923076923076923
3005,4021,Drama,5,4.3
3006,4022,Drama,100,3.7
3007,4023,Comedy|Drama|Romance,23,3.130434782608696
3008,4024,Romance,3,2.1666666666666665
3009,4025,Comedy|Crime,64,3.0546875
3010,4027,Adventure|Comedy|Crime,94,3.8085106382978724
3011,4029,Comedy|Drama,12,3.875
3012,4030,Horror,5,1.8
3013,4031,Drama|Romance|Western,2,2.5
3014,4032,Comedy,1,4.0
3015,4033,Drama|Thriller|War,13,3.923076923076923
3016,4034,Crime|Drama|Thriller,70,3.9
3017,4035,Romance|Western,3,2.8333333333333335
3018,4036,Drama|Horror,11,3.1363636363636362
3019,4037,Crime|Film-Noir|Mystery|Thriller,8,3.8125
3020,4039,Children|Musical,16,3.125
3021,4040,Comedy,13,2.3461538461538463
3022,4041,Drama|Romance,14,3.642857142857143
3023,4042,Action|Drama|War|Western,4,3.375
3024,4043,Crime|Drama,3,3.3333333333333335
3025,4046,Drama,1,4.0
3026,4047,Drama|War,9,3.6666666666666665
3027,4051,Horror|Sci-Fi,1,0.5
3028,4052,Crime|Drama|Thriller,8,3.5625
3029,4053,Action|Comedy,2,2.5
3030,4054,Drama|Romance,16,2.84375
3031,4055,Drama,2,4.0
3032,4056,Crime|Drama|Mystery|Thriller,7,3.2857142857142856
3033,4061,Drama|Romance,2,4.0
3034,4062,Comedy|Drama|Romance,8,3.375
3035,4063,Comedy|Drama|Romance,4,2.5
3036,4064,Action|Crime|Thriller,1,3.5
3037,4065,Action|Crime|Drama,1,2.5
3038,4066,Action|Comedy,4,2.875
3039,4067,Drama|Romance,4,3.375
3040,4068,Comedy,7,2.7142857142857144
3041,4069,Comedy|Romance,22,2.909090909090909
3042,4074,Drama,1,3.0
3043,4077,Drama|Thriller,2,4.5
3044,4078,Drama,1,4.0
3045,4079,Comedy|Sci-Fi,2,4.25
3046,4080,Comedy,2,3.25
3047,4081,Comedy,3,1.8333333333333333
3048,4082,Comedy|Drama|Romance,2,3.5
3049,4083,Thriller,1,4.0
3050,4084,Action|Comedy|Crime|Thriller,19,2.8684210526315788
3051,4085,Action|Comedy|Crime|Drama,46,3.402173913043478
3052,4086,Action|Crime|Mystery|Romance|Thriller,5,3.5
3053,4089,Comedy,1,2.0
3054,4090,Animation|Children,8,3.5625
3055,4091,Comedy|Romance,4,3.25
3056,4092,Romance|Sci-Fi,2,2.25
3057,4093,Thriller,1,1.5
3058,4102,Comedy|Documentary,6,3.5
3059,4103,Action|Adventure|Drama|War,10,3.95
3060,4104,Comedy,5,1.4
3061,4105,Fantasy|Horror|Thriller,22,3.8181818181818183
3062,4109,Drama|Thriller,7,2.5714285714285716
3063,4110,Thriller,1,3.0
3064,4111,Drama|War,1,3.0
3065,4113,Drama,2,3.0
3066,4115,Comedy,1,2.0
3067,4116,Comedy,1,5.0
3068,4117,Drama,3,4.333333333333333
3069,4121,Action|Adventure|Comedy|Sci-Fi,12,3.125
3070,4123,Comedy,1,2.0
3071,4124,Horror|Thriller,4,1.25
3072,4125,Comedy|Sci-Fi,2,0.75
3073,4126,Drama,4,3.5
3074,4127,Comedy,3,1.6666666666666667
