,Unnamed: 0,movieId,ratingnum,avg_rating,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed)
2298,2298,3045,5,3.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,2299,3046,2,4.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,2300,3048,3,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,2301,3051,3,2.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,2302,3052,79,3.645569620253165,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2303,3053,11,3.909090909090909,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2304,2304,3054,8,2.3125,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2305,2305,3055,3,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2306,2306,3056,1,4.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2307,2307,3057,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2308,3060,15,3.8666666666666663,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2309,2309,3061,8,3.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2310,2310,3062,11,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2311,2311,3063,6,2.1666666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2312,2312,3064,3,2.333333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2313,2313,3066,7,3.928571428571429,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2314,2314,3067,10,3.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,2315,3068,7,4.357142857142857,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2316,2316,3070,21,3.5476190476190474,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2317,2317,3071,9,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,2318,3072,27,3.555555555555556,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,2319,3073,1,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,2320,3074,4,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2321,2321,3075,3,4.166666666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2322,2322,3076,4,3.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,2323,3077,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2324,2324,3078,2,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,2325,3079,6,3.083333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,2326,3081,62,3.475806451612903,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2327,2327,3082,39,3.333333333333333,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2328,2328,3083,19,4.157894736842105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,2329,3086,1,5.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2330,2330,3087,24,3.1666666666666665,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,2331,3088,12,3.8333333333333335,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,2332,3089,16,4.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,2333,3090,6,4.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,2334,3091,4,4.125,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2335,2335,3093,4,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2336,2336,3094,2,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,2337,3095,9,4.111111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,2338,3096,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,2339,3097,3,3.6666666666666665,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,2340,3098,24,3.6458333333333335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,2341,3099,7,3.071428571428572,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,2342,3100,22,3.9318181818181817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,2343,3101,36,3.0972222222222223,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2344,2344,3102,7,3.571428571428572,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2345,2345,3103,2,2.75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,2346,3104,22,3.636363636363636,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2347,2347,3105,22,3.6818181818181817,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2348,2348,3106,1,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,2349,3107,23,3.3043478260869565,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2350,2350,3108,36,3.8055555555555554,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,2351,3109,4,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,2352,3111,4,4.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,2353,3112,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,2354,3113,15,2.7,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2355,2355,3114,97,3.860824742268041,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,2356,3115,5,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,2357,3117,4,3.875,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2358,2358,3120,2,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,2359,3125,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,2360,3127,3,2.833333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,2361,3129,3,3.6666666666666665,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,2362,3130,5,2.4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2363,2363,3132,1,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,2364,3134,7,3.7142857142857135,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2365,2365,3135,3,3.6666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,2366,3138,2,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,2367,3141,2,1.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,2368,3142,4,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2369,2369,3143,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2370,2370,3145,3,3.1666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,2371,3146,17,2.323529411764706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,2372,3147,111,4.148648648648648,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2373,2373,3148,26,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,2374,3150,2,3.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2375,2375,3152,8,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,2376,3153,5,4.4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2377,2377,3155,9,3.6666666666666665,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,2378,3156,15,2.8,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2379,2379,3157,19,2.8421052631578947,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,2380,3158,3,3.6666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,2381,3159,15,3.8333333333333335,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2382,2382,3160,52,3.7115384615384617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,2383,3161,2,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,2384,3162,1,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,2385,3163,4,3.875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2386,2386,3165,2,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2387,2387,3167,4,3.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,2388,3168,29,3.603448275862069,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,2389,3169,5,3.3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2390,2390,3171,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,2391,3173,18,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,2392,3174,39,3.4871794871794872,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,2393,3175,75,3.58,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2394,2394,3176,49,3.336734693877551,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2395,2395,3177,6,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,2396,3178,16,3.53125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,2397,3179,3,3.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2398,3181,6,3.9166666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,2399,3182,5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2400,2400,3183,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,2401,3185,3,3.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,2402,3186,28,3.4642857142857144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,2403,3189,11,3.5454545454545454,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,2404,3190,4,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2405,2405,3192,1,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,2406,3194,4,3.625,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,2407,3196,9,3.7222222222222223,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2408,2408,3197,7,2.857142857142857,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2409,2409,3198,14,3.928571428571429,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2410,2410,3200,8,4.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,2411,3201,8,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,2412,3203,12,3.1666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2413,2413,3204,8,3.6875,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2414,2414,3206,3,2.333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,2415,3208,8,2.1875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2416,2416,3210,42,3.4761904761904763,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,2417,3211,2,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,2418,3213,13,4.115384615384615,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2419,3214,2,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,2420,3217,3,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,2421,3219,13,3.1923076923076925,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2422,2422,3221,5,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,2423,3223,2,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,2424,3224,4,4.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,2425,3225,4,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,2426,3230,4,3.875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2427,2427,3235,3,3.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,2428,3238,6,1.5833333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2429,2429,3240,2,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,2430,3241,2,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,2431,3243,15,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,2432,3244,12,3.7083333333333335,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,2433,3246,15,4.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,2434,3247,36,3.0277777777777777,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2435,2435,3248,14,1.8928571428571428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,2436,3249,9,3.111111111111111,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2437,2437,3250,9,3.1666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,2438,3251,5,3.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2439,2439,3252,27,3.592592592592593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,2440,3253,61,3.4754098360655736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,2441,3254,27,3.2962962962962963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,2442,3255,45,3.466666666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,2443,3256,31,3.5161290322580645,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2444,2444,3257,32,2.859375,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2445,2445,3258,15,2.8666666666666667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,2446,3259,11,3.136363636363636,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,2447,3260,12,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448,3261,11,3.1818181818181817,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,2449,3262,11,3.409090909090909,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2450,2450,3263,22,3.0454545454545454,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,2451,3264,26,2.423076923076923,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2452,2452,3265,9,4.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2453,2453,3266,6,4.5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2454,2454,3267,18,3.555555555555556,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
2455,2455,3268,11,1.7727272727272727,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2456,2456,3269,27,2.851851851851852,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2457,2457,3270,12,2.7916666666666665,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,2458,3271,17,3.676470588235294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,2459,3272,8,3.4375,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2460,2460,3273,29,2.6724137931034484,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2461,2461,3274,12,3.375,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2462,2462,3275,43,4.22093023255814,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2463,2463,3276,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,2464,3280,1,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2465,2465,3281,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2466,2466,3283,2,3.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2467,2467,3284,1,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2468,2468,3285,32,3.0625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,2469,3286,5,2.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,2470,3287,3,3.1666666666666665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,2471,3289,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,2472,3294,1,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2473,2473,3295,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,2474,3296,7,4.071428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,2475,3298,21,3.7142857142857135,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2476,2476,3299,3,2.6666666666666665,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,2477,3300,39,3.5641025641025643,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2478,2478,3301,42,3.523809523809524,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2479,2479,3302,2,4.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,2480,3303,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2481,2481,3306,4,4.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,2482,3307,13,3.8461538461538463,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,2483,3308,7,2.857142857142857,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,2484,3310,5,4.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2485,3313,2,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,2486,3315,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2487,2487,3316,13,2.4615384615384617,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2488,2488,3317,22,3.659090909090909,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2489,3323,1,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2490,2490,3324,3,1.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2491,3325,3,2.1666666666666665,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2492,3326,3,3.1666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2493,2493,3327,5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2494,2494,3328,19,4.052631578947368,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2495,2495,3329,1,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,2496,3330,2,4.25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2497,3331,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,2498,3334,10,4.2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
2499,2499,3338,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500,2500,3341,7,4.285714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2501,3342,5,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2502,2502,3344,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2503,2503,3345,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,2504,3347,9,4.166666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,2505,3350,3,3.8333333333333335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2506,3353,1,4.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2507,3354,21,2.6904761904761907,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2508,2508,3355,15,3.2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2509,2509,3357,1,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,2510,3358,10,3.85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2511,3359,11,4.090909090909091,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,2512,3360,22,3.704545454545455,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2513,3361,35,3.6714285714285713,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,2514,3362,38,3.934210526315789,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2515,2515,3363,43,3.8488372093023258,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2516,3364,3,3.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2517,2517,3365,7,4.071428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2518,2518,3368,2,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2519,2519,3370,2,2.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2520,2520,3372,2,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2521,2521,3374,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,2522,3378,1,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2523,3379,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,2524,3384,4,4.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2525,2525,3385,8,2.8125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,2526,3386,31,3.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2527,2527,3387,7,2.857142857142857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2528,2528,3388,11,2.5454545454545454,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2529,3389,1,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2530,2530,3390,1,2.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2531,2531,3391,2,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2532,3392,6,2.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,2533,3393,3,1.3333333333333333,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2534,3394,7,2.357142857142857,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,2535,3395,3,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2536,3396,33,3.590909090909091,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2537,2537,3397,11,3.4545454545454546,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,2538,3398,15,3.333333333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2539,2539,3400,1,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
